guess,guess_pool_shrink,solution_pool_shrink
DAYAN,0.8527010494109593,0.8552167524222252
NEVEL,0.8526931906502059,0.8654493886709366
LADDY,0.8526900937656718,0.8531257784474433
BURBS,0.8526519321562508,0.8389787702512956
KUSSO,0.8526503004643995,0.8129373183622632
JARTA,0.852630886661352,0.8627152246826733
SOLOS,0.8525737774465554,0.820840699914633
DSOMO,0.852487630776772,0.8211030512807356
VEERY,0.8524169352298255,0.862235304544967
YAFFS,0.8524099089649146,0.8340026776259627
THUJA,0.8524052469881965,0.8602465841609561
WITHY,0.852331121558379,0.865330714795516
MOMUS,0.8523250276888118,0.8255143234329592
SCUDS,0.8523149378392004,0.8181981536509477
KOTCH,0.8523064130817729,0.8638019489758314
BEEDI,0.8522779084241253,0.8511588895782506
GYOZA,0.8522473391767882,0.8521739617202114
RUMOR,0.8522470394782847,0.8546282344928605
RUBUS,0.8522450747880965,0.838070243365412
ZOUKS,0.8521789413183671,0.8201448903526162
REFED,0.8521722813516269,0.8612043719007879
FENCE,0.8521717818541213,0.8604617272086915
BYKED,0.8521524346507414,0.8494610694643348
MEKKA,0.8521404134107754,0.8468190829830806
PATTY,0.8520702506611683,0.8626038279788589
TELEX,0.8520302575608937,0.8663064155731472
NYLON,0.8520179366224244,0.8616742159547323
GADJO,0.852017104126582,0.8491149373276919
HULLS,0.8520091787661612,0.8406075505320264
ETTLE,0.8520005874090664,0.8589148617570638
CHING,0.8520002211108959,0.8648354939380227
HOORD,0.8519767114283031,0.8574723024317882
STUBS,0.8519620595014747,0.8161730474089071
INGAN,0.8519494055646687,0.8539238416002314
UNTIN,0.851945709283128,0.8614810910159584
KANJI,0.8519354529343481,0.8498251146387771
AMICI,0.8518909310566903,0.8531735465482416
BODED,0.8518860692809701,0.8506310147456022
EMBER,0.8518807746074115,0.8558078826696023
BEEFS,0.8518693527644522,0.8344469582822142
OZONE,0.8517892333645686,0.8454074982856663
SOOTS,0.851780175809802,0.8169935018589441
RUSKS,0.8517684542683392,0.8276547448558328
ELEGY,0.8517679880706676,0.8593173453251169
MAMEE,0.8517634592932843,0.8479315572680751
HUMID,0.8516870361749413,0.8534797475381234
SIMPS,0.8516721178494435,0.8083991621922947
REFRY,0.8516219017002229,0.8617494133946606
BOMBE,0.8516127109461216,0.8445765945635796
DUPLY,0.8516062174785498,0.8572411122876908
FRORN,0.8515832738931302,0.8580468258003723
PHISH,0.8515493413625894,0.8173498966734928
PREVE,0.8515252322829899,0.8546177852208109
GEMEL,0.8514660251786702,0.8593466406056846
DESEX,0.851453937339037,0.8282770363252149
FEEBS,0.8514400846082174,0.8341196721540893
DRAFF,0.8514228352943606,0.8526844832974918
DYING,0.8513581337174803,0.8491350894952161
SOCKO,0.8513064523755768,0.8146254355807043
JANNS,0.8512694562603353,0.8301203998712501
AMAZE,0.8512643613857792,0.8395566523144671
DROOP,0.8512613644007462,0.8511101885067336
MIFTY,0.8512580677172099,0.8587978672289369
TENNE,0.8512415176998606,0.8582046844459786
MAKAR,0.851234358235615,0.8482991477312486
SCOFF,0.8512063530754728,0.8214210077016734
FUBSY,0.8511945316345091,0.8281936287429619
MEVES,0.8511809120025255,0.832637741464484
CHEWY,0.8511774821196543,0.8622636668548157
OBOLI,0.8511703559552424,0.8534915029691793
HENGE,0.8511466131738137,0.8576866991029487
SKIDS,0.8511100166565769,0.8050917809944536
DRYLY,0.8510996271084622,0.8558373645443138
VIVAT,0.8510940660362343,0.8585357024569783
FISTS,0.8510831103909468,0.8335186524170939
TINNY,0.851031462348877,0.8623006124952769
STOTT,0.8510304633538659,0.8151256944800788
BESEE,0.8510268669718263,0.8257796603053613
MUNGO,0.8510072866696103,0.8506728118338006
MADID,0.850992534843281,0.8453892120595795
CALPA,0.8509779828159537,0.8610603212218184
TIYIN,0.850965062480478,0.8630382191454922
BLEEP,0.850942485193229,0.8572741394511333
NANCY,0.8509374569183401,0.8628721503575612
NANAS,0.8509142802340844,0.8310005644472848
WHEFT,0.8508990622100833,0.8630117227770807
BEGUM,0.8508298984554871,0.8519319491157771
NDUJA,0.8508250366797667,0.8498281001450769
THUNK,0.8507970648194583,0.860308346822535
HENNY,0.8507950335296025,0.8600032653975155
AGOOD,0.8507301654535537,0.8457181775349981
BYSSI,0.8507260362741748,0.8202620714748867
IODIN,0.8507145145317144,0.8484605516655859
YEXES,0.8507069887692981,0.8328795674747748
MYALL,0.8506987970102078,0.8489089373929999
HOWKS,0.850694867629831,0.8248185138709422
DINGY,0.8506745880311074,0.8489294627488116
TINTY,0.8506265363710774,0.8628611413030802
WIVED,0.8505833464867677,0.8535250899150529
THICK,0.8505702263522895,0.8612429968885428
CURVY,0.8505693938564471,0.8678973172426983
FILLS,0.8505601032028446,0.8384188012259235
MASKS,0.8505529104387654,0.8141511132673102
JORUM,0.8505513453465814,0.8519461302707014
TINCT,0.850504658979733,0.8668486581548638
HEIGH,0.8504744560305666,0.8569946214238067
SKULL,0.850468961558006,0.8144296983239181
ZURFS,0.8504649655779619,0.8358186118328675
VODUN,0.8504636668844476,0.851062793594223
TWINK,0.8504434871852251,0.8549754861943657
GOODS,0.8503342970305205,0.8276017521190098
KEMPY,0.8503276037639468,0.8463389762512303
CLEEK,0.8503199781020293,0.8581447877258372
HECHT,0.8503143837299676,0.8659168070010124
TUFFE,0.8502750566263672,0.8555779986845113
WIDTH,0.8502449535767018,0.8585771263568892
BEGET,0.8502369949164473,0.8604232888150806
VISIT,0.8502185135087436,0.8310697908746134
GRUMP,0.850195436723989,0.8550504970401503
PALAY,0.8501747908270946,0.8564962284658696
PINON,0.8501709946460527,0.8529880719693613
GLEBE,0.8501450207757661,0.8518235379182624
LINNY,0.850143488983416,0.8591109722021374
HEWER,0.8500716945419575,0.8621278263181711
SOCKS,0.8500420909897977,0.8132562077539196
TIFTS,0.8500208123960629,0.8355342423578035
FYTTE,0.8499612389935726,0.8547422435146872
GINCH,0.8498574767117614,0.8641088963422884
NUMEN,0.8498473202624827,0.8553003465986221
VEEPS,0.8498131213332721,0.827078542139955
WANKY,0.849778989003729,0.8521991519296167
PSYOP,0.8497747932246826,0.8247030120959652
KONKS,0.8497564783161474,0.823249443716209
WOONS,0.8497452229723566,0.8268740349584129
MUFTI,0.8497338677290646,0.8572629438025089
KIGHT,0.8497332017323905,0.8580246210972668
CHIRR,0.8497133883313386,0.8645335846134469
EVENT,0.8496712307418737,0.8610827125190675
IGLOO,0.8496545475251897,0.855655808442452
GIMME,0.8496405615950354,0.8461083458895643
WASPS,0.8495850174724228,0.8218359930773572
WAGYU,0.8495678347582333,0.8574043821634658
TYIYN,0.8495160535168288,0.8602827834248423
ACHOO,0.8495142220259753,0.857465211854326
GUMPS,0.8495049313723727,0.8248877402982707
GESSE,0.8494703994448252,0.8171817753499806
AZUKI,0.8494631733809123,0.842104595347275
FITTS,0.8494606425935509,0.8346788948028865
POOHS,0.8494458574673879,0.8257289066982633
FUNKS,0.8494350683212688,0.8281191776796085
COOEE,0.8493994707990428,0.855105169124267
KISSY,0.849366970161351,0.810238607261311
ROOPY,0.8493339700261537,0.8558961416995928
IRING,0.84929947139844,0.8557155185684497
GINGS,0.849274762921834,0.8318846475003383
ADMIX,0.84926986784628,0.8413136227719493
WEAVE,0.8492589455008261,0.8470209778466102
VAUCH,0.8492549495207822,0.8634082353325342
COQUI,0.8492174872078689,0.8586478455373677
CINCT,0.8492070976597543,0.8652318198993325
REWED,0.8492065981622489,0.8559472684949783
HOOPS,0.8491588795005559,0.8255568668977324
FAWNY,0.8491466251617539,0.8573129510330317
PERVE,0.8491429621800468,0.8549885477844278
GOWKS,0.8490439284746212,0.8247041316608278
WAUGH,0.8490207517903655,0.8583091771664746
CLACH,0.8490204853916961,0.8606578376537652
BLOWY,0.8490155237164746,0.8532632983313818
KURUS,0.8489890503486826,0.8281020110183842
POSHO,0.8489729665290051,0.8229089094038784
ELVEN,0.8489181550027339,0.8609856835643214
MYOMA,0.8488870196582238,0.8451522374970262
BETTY,0.8488812920868274,0.8577520070532586
NITTY,0.8488533868261863,0.8606791093861519
SHOOK,0.8488497904441465,0.8057312391250601
PENNY,0.8488456945646012,0.8554824624829149
JUGAL,0.8488373030065088,0.8541908578199273
DANNY,0.8488057014643269,0.8511572102309569
GHAZI,0.8487859879627762,0.850360639831319
QUIPO,0.8486988422979816,0.8490542942309756
BIDED,0.8486885859492018,0.8474475320592063
OLLAV,0.848663311375423,0.852914180688439
BUMPS,0.8486490257467654,0.822225788243636
EIKED,0.8486469611570759,0.8458101684478632
ANNAS,0.8486218530824656,0.8271436634961212
DINKY,0.8485926824281439,0.8433962000102627
MURKY,0.8485649436666712,0.8513180543828633
TAMMY,0.8485568185072484,0.8540316930153148
KUMYS,0.8485491595454971,0.8202501294496872
SEEMS,0.8485411009857418,0.8060482625752791
PUCKS,0.8485341080206646,0.8233649454911858
HINKY,0.8485213541843573,0.8546377507941914
KEBAB,0.8485093329443913,0.8452207175477798
RIDIC,0.8485087668472183,0.8570989275501589
ADHAN,0.8485066023580278,0.8526725412722921
FOXED,0.8484714377336399,0.850018052983407
MEFFS,0.8484297130420132,0.8276155600856467
MOORY,0.8484294799431771,0.8499844660375334
FUNDI,0.8483844585680139,0.8503205220904143
DOWNY,0.8483632798737804,0.8499006852669928
EEJIT,0.8483575523023839,0.8539800064374979
JOUKS,0.8482965137072105,0.8162346234763422
WHIPT,0.8482754682123117,0.8581197841105757
PULLS,0.8482496275413599,0.8303624124756845
PARKA,0.8482361411087113,0.8506532194487075
SMEES,0.8481992781928047,0.8077225718270833
CHUFA,0.8481098348394848,0.8604859844473781
MURRI,0.8480110009330614,0.8554695874869969
TRUTH,0.8480063722561768,0.8634966809566681
PUBIC,0.8479988797935943,0.85729391843037
FAUGH,0.8479744710154917,0.858825483162211
TRIFF,0.8479569220031314,0.8599125806436565
SCOWS,0.847929183241659,0.8140048234586157
PANDA,0.8479156302093428,0.8505735437493294
SWISH,0.847910368835618,0.8017635012525133
QUASS,0.8479012779810178,0.8116223894313077
KINDY,0.8478990801919934,0.8428817599559639
SEEPS,0.8478708752328491,0.8063753621092602
SNUBS,0.8478660467569624,0.8107621904286535
COHOS,0.8478547581133379,0.8339877500944632
COBZA,0.8478335794191044,0.8518168205290878
ENEMY,0.8478193936899479,0.8486219555999234
YESES,0.8478151979109017,0.8283151015305386
BEBOP,0.8477872593504269,0.8489630496946855
TIFFS,0.847748531643833,0.8323013122233158
ROOMY,0.8477057080576939,0.8489432707154486
CABOC,0.8476887584423404,0.854244037150894
NEDDY,0.847642405073829,0.8495881400762237
SHASH,0.8476213595789301,0.7986527902821771
GOUCH,0.8475772039994433,0.8619453372455906
WHINY,0.8475742403142439,0.8547207851881569
CHEVY,0.8475457689564299,0.8610534172384999
JINKS,0.8475277537463978,0.8203773866557198
COMMS,0.8475194953876402,0.8298056155507559
MENGE,0.8475058757556565,0.8469159253436831
POAKA,0.8474581903937972,0.8418901986761146
COUGH,0.8474574244976221,0.8621177502344088
CHICA,0.8474177310958508,0.8561612919778512
CABOB,0.8473876613460192,0.8538342764112348
MUHLY,0.847379236488093,0.8585224542727726
EZINE,0.847378004394246,0.843359627558089
HOWFS,0.8473345814111004,0.8301670484071858
GELLY,0.8473307852300586,0.8579143439583149
MOUCH,0.8472523308218598,0.8561120311239032
EMEND,0.8471925243205335,0.8459183930512343
DAMAN,0.8471784051910445,0.8446383572251585
GUNGE,0.8471718118239717,0.8487973540950418
ABRAM,0.8471684152409342,0.8488208649571534
VEGES,0.8471620549726975,0.8325834425686551
HAFFS,0.8471534303157691,0.8300603165569649
QOPHS,0.8471278893433206,0.8251687510787474
SKULK,0.8471118721233106,0.8091313576123415
FETED,0.8471060446524129,0.8573625850752674
DUNCH,0.8470938569132785,0.8599952418493346
CHOCS,0.8470922252214271,0.830842332613391
GUCKS,0.8470771403967609,0.8288293549906937
DEXES,0.8470684158403313,0.8270302142567255
BRUGH,0.8470437739633929,0.8585448455700218
GYMPS,0.84703385061295,0.8244108056668642
STOTS,0.8469815365742063,0.8101966235789689
FILCH,0.8469495687338537,0.8645638128647332
PUBCO,0.846946638348488,0.8556405077226652
POWND,0.8469436746632887,0.8491520695622968
ENFIX,0.8469212638752082,0.8491843503491643
MINGY,0.8469130388162841,0.8494183394054178
MIDIS,0.8468600254810329,0.8202471439433874
WASMS,0.8468455400533731,0.8182168130653219
COOLY,0.8468317872220547,0.8613605511991005
JELLO,0.8468284572386844,0.8518416375502055
BUSKY,0.8468102089298165,0.8188159668608801
YARFA,0.8467943915088088,0.857788019723001
BHAJI,0.8467680513403517,0.8468394217447486
EVERY,0.8467598262814277,0.8553199389837151
AGAZE,0.8467543651087006,0.8393653933171308
DOOBS,0.8467351178048217,0.8206113757119733
ALPHA,0.8467274588430705,0.8548805097752007
CLUMP,0.8466852346539382,0.8567494367189286
FURRS,0.8466797734812112,0.8357790538743941
RUNNY,0.8465895975315499,0.8572870144470516
SULKS,0.8465797074809409,0.8097982450820782
DAZED,0.8465708830250103,0.8433786601607508
HEFTE,0.8465624914669175,0.8561273318436902
KREWE,0.8465413460725177,0.8434699046970411
ALMAH,0.8465326548159218,0.8512484547672471
HAMAL,0.8465147395053909,0.852676273155167
POWNY,0.8465067475453026,0.8534254486422943
BILBO,0.8465050825536178,0.851298648591914
MUCKS,0.8464753791019568,0.820362085935933
HANAP,0.846412842014267,0.8566074385755403
ACMIC,0.8464107441247439,0.8490501891598132
PULUS,0.8463281605371662,0.8274750546954084
PALLY,0.8463239314582863,0.8534541841404307
DANDY,0.8463198688785748,0.8483232183757913
OCCAM,0.8462986235846738,0.8480761677294758
BATTU,0.8462662561463167,0.854495006274228
KIMBO,0.8462450774520832,0.8407111102818038
SPOOF,0.8461920641168318,0.8073092657986929
TAGGY,0.8461660902465454,0.8574245343309902
SILLS,0.846156566494107,0.8147051112800825
FLEME,0.846152437314728,0.8462029491204418
FILMY,0.8461396168787534,0.8520189019867612
BACCO,0.8460790777810855,0.8524051518643087
IMIDS,0.8460007565722216,0.8170157065620496
SPOOK,0.8459199378758302,0.7986675312195326
JESUS,0.8459042869539909,0.8178850486777473
SAAGS,0.8458695219276076,0.8027990987502857
AVIAN,0.8458658589459005,0.8476268490313431
CHETH,0.8458568346909675,0.8623188987213637
CAMAN,0.8458360222949046,0.8523497334036172
MULLA,0.8458131453091524,0.8495295495150884
AWAVE,0.8458067184412481,0.8416968871431969
IGGED,0.8458055529470686,0.8454920254327819
MHORR,0.8457934984072689,0.8506185129379713
VIXEN,0.8457668918401421,0.8525520014554343
HAPPI,0.8457519735146443,0.8523980612868466
SPAZA,0.8456925333114886,0.7942499148664218
GADID,0.8456907018206351,0.8427860371602237
MULLS,0.8456428499596073,0.827183034860451
VERRY,0.845635990193865,0.8572411122876908
PULPS,0.845604388651683,0.8267779389743853
DIKED,0.8455439494535165,0.8420954522342315
BOYOS,0.845531428716045,0.8254965969893036
LUPUS,0.8455274327360008,0.826360341280689
RHUMB,0.8455167101895492,0.8540113542536467
COMMA,0.8454349590978143,0.8491065405912235
WOOED,0.8454028580581268,0.8443342087708577
PUTTS,0.8453409203674437,0.8230520271121291
DEKKO,0.8453376569837412,0.8405082824475554
KADAI,0.8453233713550835,0.8381247288553848
WITCH,0.8452437514527052,0.862958543446114
USQUE,0.8452267019378504,0.8158267286781203
CHICS,0.845225536443671,0.8287422155255658
ADOBO,0.8452237049528175,0.8378537941586703
MUSTS,0.8451858763417335,0.819859961095121
PINKY,0.8451400224707277,0.8463143458242561
NIHIL,0.8451349941958389,0.8572478296768656
SNUGS,0.8451211081651858,0.8084042002341757
SICKS,0.8450898063215072,0.808146327127523
EQUES,0.8449877090313811,0.8229915706095564
VOLVA,0.8449812821634769,0.8505991071470221
ZIZEL,0.844961468762425,0.8514662101329951
HIJAB,0.8449505797168049,0.84839095204997
CAUDA,0.8449293011230702,0.8512633822987465
CLEVE,0.8449069236348233,0.8555526218809621
GUTTA,0.8449010961639258,0.8542184737532013
HEBEN,0.8448913726124851,0.8567498099072162
KELEP,0.8448534108020664,0.8499706580708964
WOFUL,0.844847350232333,0.8537973307707737
JADED,0.844837560081225,0.8425824629494004
TUMPY,0.8448253723420905,0.8525811101418582
YUCKO,0.844817080683499,0.8512926775793141
TEWED,0.8448162481876565,0.8543567400137148
UNCUS,0.8447867445349978,0.8316215497576608
VITTA,0.8447668978341122,0.8540899103881625
IPPON,0.8447539108989689,0.846627264203313
LEGGY,0.8447494487212531,0.8545425877808824
MARKA,0.8447377604796242,0.8431993431886141
PLUMY,0.8447166150852243,0.8503098862242208
WHEWS,0.8446667985340081,0.8230301955973112
GOORY,0.8445797860685484,0.8523633547761102
CHYND,0.8445787870735374,0.8599683722926356
CHANA,0.8445609050628402,0.8556037486763478
EXINE,0.8445136858986526,0.8412421572148958
BOBAC,0.8444976686786426,0.8502378608847362
KARMA,0.8444959703871239,0.8430200262164773
HUMIC,0.8444610388615719,0.8551771944637517
VENUE,0.8444243757446676,0.850021038489707
UNJAM,0.8444153847895683,0.8433781003783196
WEDGY,0.8444133201998789,0.8463412153809551
BASKS,0.844380053666012,0.8104024369195172
MOOPS,0.8443152521896305,0.8126238402007753
DSOBO,0.8443028313516603,0.8156136381659662
HENCH,0.8442632378493902,0.8587741697726817
DOOKS,0.8442424587531611,0.8126443655565869
QUAYD,0.8442151528895265,0.8404006176266158
BEMIX,0.8441677006265029,0.842306303616661
GUANA,0.8441422595535558,0.8462928874977259
BABUL,0.8441403614630347,0.8489033395686876
IMINO,0.8441352332886449,0.8414946190913798
WHYDA,0.8439438258445338,0.8493709444929071
FITCH,0.8438942423921534,0.8621334241424833
VILLS,0.8438847186397151,0.8314030480153379
CABAL,0.8438785914703141,0.8515869365439966
MUTTS,0.843834236091825,0.8215805456945734
APPLY,0.8438163540811278,0.8485415335239703
WUXIA,0.8437876496244777,0.8421766206867598
SMOKO,0.8437588452683268,0.7924011400902182
HOOVE,0.8437379995724301,0.8450456922409489
KOPEK,0.8437273769254797,0.8432704355573801
JOWED,0.843699638164007,0.8417612621227882
GAYAL,0.8436815563543076,0.8521373892680378
GOOPS,0.8436799579622898,0.8217699387504723
BIKIE,0.8436486561186114,0.8367814376145805
NITID,0.8436435945438887,0.8482222709440262
SKAWS,0.8436264451295331,0.7953702261054537
HUCKS,0.8436217831528149,0.8212491544952861
AHIGH,0.8435907810076396,0.847777803693631
GALAH,0.8435756961829732,0.8550902415927676
SLUFF,0.8435427293476097,0.8131084251920754
KONBU,0.843528343819451,0.8416774813522477
SKEWS,0.843442030650499,0.7998371033125125
XOANA,0.8434225169479502,0.8405278748326485
MAYAN,0.8434156238823742,0.8467696355349887
BATTY,0.8433902827089281,0.8525840956481581
GREVE,0.8433858871308797,0.8479119648829823
GOWFS,0.8433625439474556,0.8272836091039284
GUSTS,0.8433558173810479,0.8236075178780514
WOJUS,0.8432837565409199,0.815761047539523
SISTS,0.8432440631391487,0.8047465818285294
BUNKO,0.8432258814299481,0.8404662987652133
KEEFS,0.8431691718131559,0.817021864168793
GULAG,0.8431637439402628,0.8510510381631673
THEEK,0.8431584159668707,0.8529697857432745
RUGBY,0.843137903269311,0.8533526769262346
FLIMP,0.8431173239720842,0.8459219383399653
NOMOI,0.8430702380072316,0.8431204138658107
HEXES,0.8430260491279106,0.8249519286837182
FLOCK,0.8430229522433765,0.8492823122746292
KABAR,0.8429512244015854,0.8429797218814289
BELLY,0.8429498258085698,0.8504431144428533
AXIAL,0.8429390033626172,0.8434921094001465
OXEYE,0.8429240184374519,0.8383381925558268
WHUPS,0.8428590837617358,0.8180632460850216
UMPTY,0.8428584510648954,0.8501604243150829
EVOHE,0.8428175255692772,0.8430183468691834
JINNE,0.8427972126707198,0.8399040906101162
POOVE,0.8427644123345248,0.8411639742686675
HOMOS,0.842756054076266,0.8180471989886597
CATCH,0.8427419016469432,0.8588185791788924
QUIRK,0.8427352749800369,0.8458762227747483
VIFDA,0.8427105665034309,0.8432237870214443
VENIN,0.8426283492140241,0.848761528019443
VILLA,0.842619791156763,0.8500133881298135
VULGO,0.8426152956792133,0.8512391250600599
RECCE,0.8425546566820447,0.8517472209134717
MOHOS,0.8425421026447394,0.8173862825315227
BLUNK,0.8424858259257854,0.8447917376113152
SPAZZ,0.842473738086152,0.789614729741707
MUCHO,0.8424656462265626,0.8509879693425821
NIXIE,0.8423420705436997,0.8396322229426829
TENET,0.8423353772771258,0.8580205160261045
OUTDO,0.8423274852165388,0.8455888677933844
DEERE,0.842319792954954,0.845532516361974
ZYGAL,0.8423186940604419,0.8468407279037549
CUTTO,0.842307671815487,0.8568518769038433
PODGY,0.8422958503745233,0.844423214177423
AGAMI,0.8421590879575147,0.837161156697097
TUTEE,0.8421241564319627,0.8498685910742693
TWEED,0.8421098375034716,0.8506132883019466
TABBY,0.8420498645029766,0.8509047483544729
LIPIN,0.8420287191085768,0.849383259706394
NAVAL,0.8419957522732132,0.8502845094206718
KINKS,0.8419739741819728,0.81557743890208
BLUDY,0.8419397419529286,0.8446086887563035
MALMY,0.8419192292553691,0.8436380260205534
WEEKS,0.8419190960560344,0.8129623219775247
UNMAN,0.8419040778310353,0.8427824918714926
POGOS,0.8418962856699492,0.8209688900913844
COBBS,0.841879535853598,0.8286649655500562
HATCH,0.8418676478129669,0.8576221375292136
MULCH,0.8418444378288774,0.857093702914134
BOCCA,0.841786995615744,0.8481927890693151
FINIS,0.8417759400709552,0.8242339144185961
ADMAN,0.8417724768882504,0.8379741473813844
GADDI,0.841718131559651,0.8387236960567992
LAMMY,0.8417170326651389,0.8433228685117716
ABAND,0.8416834997326024,0.8371169338850301
ADZED,0.8416113389929731,0.8377748648358672
HAIKA,0.8416078758102682,0.8429035914707816
CIVIE,0.8415110065940331,0.8490194011260958
POMOS,0.8414960216688677,0.8110079349159627
ENZYM,0.8414904938964735,0.8404448404386828
GULLS,0.841466851014546,0.8289028730833283
HALMA,0.8414280900081185,0.8482970951956673
FYKED,0.8413151036723723,0.8409307315889891
SKOGS,0.8412935253801342,0.7971141349728739
BURGH,0.8412910944922741,0.8550036619100709
BINGY,0.8412750772722641,0.8464339526703955
DHOLL,0.8412186340541415,0.8478397529493537
WEDEL,0.8412098428980446,0.8487184247722386
GLUGS,0.8411861334164497,0.826738194421768
CAECA,0.841167085911573,0.8485350027289393
MOCHY,0.8411573290602986,0.8512936105500329
TYPPS,0.8411560969664518,0.8222683317084093
WINNA,0.8411215317390704,0.8442739388624287
WINDY,0.8411089111020978,0.8398182573039946
DROOG,0.8410781420557585,0.8409801790370809
BURRO,0.8410597938473895,0.8476634214835167
COLLY,0.8410517685874677,0.8579977515405679
MEZES,0.8410346857727793,0.815409877360999
DOOLY,0.841021032840962,0.8440365911115879
BREVE,0.840993793576995,0.8433989989224188
RUFFS,0.8409500375955122,0.8280251342311622
BOVID,0.8409043835235087,0.838203658178188
FIXED,0.8408461088145326,0.8415491045813527
GULCH,0.8408358191659192,0.8609588140076224
AQUAS,0.8407403818425331,0.8137704612140747
FEESE,0.8407045845213048,0.8097445059686802
MIKVA,0.840653935474246,0.8368260336149349
WINNS,0.8406523370822285,0.820284276177992
QUEER,0.8406102793922647,0.8497558882114485
BIDIS,0.840538951148478,0.8154820892946275
MIRID,0.8405303264915495,0.8414440520784255
HEYED,0.840521035837947,0.8496812505539513
REEDE,0.8405022214319061,0.8436848611506328
FEAZE,0.8404744160707661,0.8343725072188609
GAFFS,0.8404626612294698,0.8228092681311197
BUROO,0.8404538034737054,0.845566663090279
BOOHS,0.8404521717818542,0.8186254542401187
SPUDS,0.8404465108101249,0.7939500580774272
VERGE,0.8404250324173882,0.8480453796957583
IODIC,0.8404207700386744,0.8452528117405035
SWOOP,0.8403874702049736,0.7962082204050026
ACOCK,0.8403415497343005,0.8381821998516576
BUCKS,0.8403262318107982,0.8180055884946051
SAMAS,0.8403093154952784,0.7929771562119523
SISSY,0.840257434354373,0.7802924863203168
EVHOE,0.840252505978985,0.841256524963964
GLEEK,0.840167757902217,0.8444299315665978
LUMPY,0.8400715879824896,0.8468944670171527
FOLIO,0.8400400197401414,0.8484379737741929
GALLY,0.8400014252328825,0.8485952726373683
DRERE,0.8399627974257896,0.8413852749231465
DITZY,0.8398847093157616,0.8412483148216393
WOMYN,0.8397679267989735,0.8433021565618164
BUBAL,0.8397545069659922,0.8440533845845248
POUPT,0.839752975173642,0.8488057508315101
KELLY,0.8397094522909953,0.8442967033479655
HOOLY,0.8396992625418829,0.8523892913620905
MIHIS,0.8396334953703241,0.816997233741819
SAGAS,0.8396186769443272,0.7983626363886569
COYLY,0.8395710581821354,0.8559631289971963
AURAR,0.8395652973109052,0.8484418922512117
LABDA,0.8394948681626284,0.8370678596252257
WIGHT,0.8394882747955557,0.8524773637979373
HULLO,0.8394864766045359,0.852399927228284
EXECS,0.8394846451136824,0.8213060657091278
KIACK,0.8394652313106349,0.8390657231222798
PROMO,0.8394040595161267,0.8381417089224654
KHAZI,0.8393980988458942,0.8364410898963937
COOZE,0.8393358614567079,0.8398712500408175
COOPT,0.8392969672509455,0.8537187746362579
BAWDY,0.8392841135151371,0.8382021654250381
MOOVE,0.8392422556241755,0.8321471854605843
FOLKY,0.8392269710005068,0.8449406397380218
MIEVE,0.839147750696133,0.8372451240617812
DOWED,0.8391028625203044,0.839060498486255
NOVUM,0.8390163162525166,0.8399343188614026
BUSTS,0.8390053273073954,0.8167893678656896
SKIMS,0.839003495816542,0.79099533981126
ALACK,0.838986679400523,0.8376994808017951
BENNY,0.8389093238868365,0.8444706090899335
LAZZO,0.8389026639200963,0.8405724708330028
BIJOU,0.8388396606347349,0.8378659227780135
GAYLY,0.8387574100454942,0.8469752622813932
TWILT,0.8387022655208859,0.851427025362809
HELVE,0.8386986358390125,0.8499771888659274
ICILY,0.838681020226985,0.8518845542032664
COOKS,0.8386483530901248,0.8148827489049256
CASAS,0.8385831853155725,0.8169134529712785
FUJIS,0.8385795556336991,0.8163941614692423
WEBER,0.8385760591511606,0.8468761807910659
FIGHT,0.8385672679950636,0.852495650024024
FRUMP,0.8385588098373037,0.8452014983509742
DICKY,0.8385300720808201,0.839276574504709
CLECK,0.8385135553633046,0.8446868717025316
DOTTY,0.8384776248427415,0.8450613661490235
ZAMBO,0.8384600425305475,0.8324056183496681
CYLIX,0.8384238456113151,0.854105397702093
MZEES,0.8383917778714612,0.8100124551590948
NAPPY,0.8383915447726253,0.8455381141862862
MUXED,0.8383433266134269,0.8367661368947934
GYVED,0.8383036665114896,0.8439938610526708
KIBBE,0.8382887814858253,0.8316786475656461
DUPED,0.838256547246803,0.8407208131772784
LUCKY,0.8382496541812272,0.8492699970611423
POOKA,0.83824176212064,0.834977445432875
CHINK,0.8382395643316156,0.8452173588531924
BULLA,0.8381935106616077,0.8433601873405202
OFFED,0.838183254312828,0.8398053823080762
COMBY,0.8381728314648798,0.844674929677332
JUDGE,0.8381478232897704,0.8339222555500095
COOFS,0.8381408303246934,0.8258378776782092
BAFFS,0.8381358353496383,0.8172741394511333
KNEED,0.8381052994021347,0.8385412069842189
HOOKA,0.838095043053355,0.8385818845075548
POMPS,0.8380862518972579,0.8070129542984293
DEEDS,0.8380656060003637,0.8144420135374052
WHEEL,0.8380460922978151,0.8522092280133788
POULP,0.8380460256981478,0.8471978690948785
DROOK,0.8380099619782497,0.8332339097537423
FOODS,0.8380066652947136,0.8142662418539993
WOWED,0.838003268711676,0.8381545839183838
INBOX,0.8379203188259278,0.8371102164958553
YOOFS,0.837919286531083,0.817127103265864
HOBOS,0.8378858867978813,0.8175323857460735
SHAHS,0.8378685042846896,0.7943236195532004
KAPOK,0.8378500561768195,0.8344609528429949
BUTTS,0.8378385677341926,0.8185640647668272
GINZO,0.8378247816030406,0.8378416655393272
PUNCH,0.8378059671969997,0.8545114265588775
